product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
halodiet  weight loss supplies,saluran pencernaan, layanan rekomendasi suplemen kesehatan untuk membersihkan saluran pencernaan dari racun maupun kolesterol dan untuk memperbaiki gangguan pencernaan  , halodiet weight loss supplies merupakan paket yang diperkaya dengan vitamin dan nutrisi penting yang diperlukan dalam tubuh untuk membantu membantu menunjang memperbaiki gangguan pencernaan  tonicard yang dapat membantu memelihara kesehatan tubuh  fibrefirst memiliki manfaat ganda dari natural green fibre dan essential nutrition  tiap sachet dari fibrefirst dapat membersihkan saluran pencernaan dari racun dan kolesterol yang terdapat pada tubuh  ," tonicard 10 kapsul   1 kali sehari 1 kapsul

fibrefirst 7 sachet   1 sachet per malam "," tonicard 10 kapsul   sesudah makan

fibrefirst 7 sachet   gunakan satu sachet per hari sebelum tidur lebih disarankan jam 10 malam  larutkan fibrefirst sachet dengan air dingin hingga 300 ml "
halodiet  weight loss supplies,saluran pencernaan, layanan rekomendasi suplemen kesehatan untuk membersihkan saluran pencernaan dari racun maupun kolesterol dan untuk memperbaiki gangguan pencernaan  , halodiet weight loss supplies merupakan paket yang diperkaya dengan vitamin dan nutrisi penting yang diperlukan dalam tubuh untuk membantu membantu menunjang memperbaiki gangguan pencernaan  tonicard yang dapat membantu memelihara kesehatan tubuh  fibrefirst memiliki manfaat ganda dari natural green fibre dan essential nutrition  tiap sachet dari fibrefirst dapat membersihkan saluran pencernaan dari racun dan kolesterol yang terdapat pada tubuh  ," tonicard 10 kapsul   1 kali sehari 1 kapsul

fibrefirst 7 sachet   1 sachet per malam "," tonicard 10 kapsul   sesudah makan

fibrefirst 7 sachet   gunakan satu sachet per hari sebelum tidur lebih disarankan jam 10 malam  larutkan fibrefirst sachet dengan air dingin hingga 300 ml "
halodiet  weight gain supplies,saluran pencernaan, layanan rekomendasi suplemen kesehatan untuk menambah nafsu makan sehingga dapat meningkatkan berat badan  ," halodiet weight gain supplies merupakan paket yang berguna untuk membantu menambah nafsu makan serta memelihara kesehatan tubuh  paket ini mengandung fundamin e 4 tablet untuk membantu meningkatkan nafsu makan  memelihara kesehatan saluran cerna  curvit 10 kaplet yang dapat membantu memelihara kesehatan dan peptisol rasa french vanilla 189 g merupakan susu bernutrisi tinggi protein untuk membantu mempercepat pemulihan 
 "," fundamin e 4 tablet   1 kali sehari 1 tablet

curvit 10 kaplet   3 kali sehari 1 tablet

peptisol rasa french vanilla 189 g   2 gelas sehari  5 sendok takar "," fundamin e 4 tablet   sesudah makan

curvit 10 kaplet   sesudah makan

peptisol rasa french vanilla 189 g "
halodiet  weight maintain supplies,saluran pencernaan, layanan rekomendasi suplemen kesehatan untuk membantu kerja sistem metabolisme tubuh sehingga dapat melancarkan dan membersihkan racun pada saluran cerna  , halodiet weight maintain supplies merupakan paket dengan formula berbahan serat alami yang membantu menjaga berat badan tubuh  paket ini mengandung beberapa vitamin dan mineral  fibrefirst membantu memenuhi kecukupan asupan serat harian  merit body slimming sachet yang digunakan untuk membantu kesehatan saluran cerna  ," fibrefirst  1 kali sehari 1 2 sachet

merit body slimming sachet 21 pil  1 kali sehari 3 pill "," fibrefirst   sebelum tidur  lebih disarankan jam 10 malam 

merit body slimming sachet 21 pil   sebelum makan "
halodiet  weight maintain supplies,saluran pencernaan, layanan rekomendasi suplemen kesehatan untuk membantu kerja sistem metabolisme tubuh sehingga dapat melancarkan dan membersihkan racun pada saluran cerna  , halodiet weight maintain supplies merupakan paket dengan formula berbahan serat alami yang membantu menjaga berat badan tubuh  paket ini mengandung beberapa vitamin dan mineral  fibrefirst membantu memenuhi kecukupan asupan serat harian  merit body slimming sachet yang digunakan untuk membantu kesehatan saluran cerna  ," fibrefirst  1 kali sehari 1 2 sachet

merit body slimming sachet 21 pil  1 kali sehari 3 pill "," fibrefirst   sebelum tidur  lebih disarankan jam 10 malam 

merit body slimming sachet 21 pil   sebelum makan "
halodiet  weight gain supplies,saluran pencernaan, layanan rekomendasi suplemen kesehatan untuk menambah nafsu makan sehingga dapat meningkatkan berat badan  ," halodiet weight gain supplies merupakan paket yang berguna untuk membantu menambah nafsu makan serta memelihara kesehatan tubuh  paket ini mengandung fundamin e 4 tablet untuk membantu meningkatkan nafsu makan  memelihara kesehatan saluran cerna  curvit 10 kaplet yang dapat membantu memelihara kesehatan dan peptisol rasa french vanilla 189 g merupakan susu bernutrisi tinggi protein untuk membantu mempercepat pemulihan 
 "," fundamin e 4 tablet   1 kali sehari 1 tablet

curvit 10 kaplet   3 kali sehari 1 tablet

peptisol rasa french vanilla 189 g   2 gelas sehari  5 sendok takar "," fundamin e 4 tablet   sesudah makan

curvit 10 kaplet   sesudah makan

peptisol rasa french vanilla 189 g "
mylanta sirup 50 ml,saluran pencernaan, mylanta sirup 50 ml merupakan obat dengan kandungan aluminium hidroksida kering  magnesium hidroksida  dan simetikon dalam bentuk sirup  obat ini digunakan untuk mengurangi gejala gejala yang berhubungan dengan kelebihan asam lambung  gastritis  tukak lambung  tukak usus 12 jari  dengan gejala gejala seperti mual  nyeri lambung  nyeri ulu hati  kombinasi aluminium hidroksida dan magnesium hidroksida merupakan antasida yang bekerja menetralkan asam lambung dan menginaktifkan pepsin  sehingga rada nyeri ulu hati akibat iritasi oleh asam lambung dan pepsin berkurang  disamping itu  efek laksatif dan magnesium hidroksida akan mengurangi efek konstipasi dari aluminium hidroksida  , obat ini digunakan untuk mengurangi gejala gejala yang berhubungan dengan kelebihan asam lambung  gastritis  tukak lambung  tukak usus 12 jari  dengan gejala gejala seperti mual  nyeri lambung  nyeri ulu hati  ," dewasa   1 2 sendok takar  5 10 ml  3 4 kali sehari 
 anak anak  6   12 tahun    1 2   1 sendok takar  2 5   5 ml   sebanyak 3 4 kali sehari  ", dikonsumsi 1 jam sebelum makan atau 2 jam sesudah makan dan menjelang tidur  
halofit   siap jaga imun basic 30 days,vitamin   suplemen, rekomendasi paket suplemen kesehatan untuk membantu menjaga kondisi kesehatan  meningkatkan kekebalan tubuh dan membantu memenuhi kebutuhan vitamin harian  , paket vitamin dan suplemen ini mengandung kombinasi vitamin e  c dan d  vitamin e berfungsi sebagai antioksidan untuk menangkal radikal bebas  vitamin c bermanfaat untuk memelihara daya tahan tubuh  vitamin d untuk menjaga kesehatan tulang dan daya tahan tubuh  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 30 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
halofit   siap jaga imun 30 days,vitamin   suplemen, layanan rekomendasi suplemen kesehatan untuk meningkatkan imunitas dan menjaga kekebalan tubuh  , paket suplemen ini mengandung kombinasi suplemen yang mengandung echinacea  elderberry  zinc  serta vitamin d  echinacea bermanfaat membantu meningkatkan daya tahan tubuh dan kesehatan serta berperan sebagai antioksidan untuk menangkal radikal bebas   vitamin d bermanfaat untuk membantu kinerja kelompok sel darah putih dalam menjaga daya tahan tubuh  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 30 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
halofit   healthy   strong bones 30 days,vitamin   suplemen, paket suplemen yang dapat membantu meredakan nyeri sendi pada lutut  pinggang  bahu serta menjaga kesehatan tulang  , rekomendasi paket kombinasi herbal ekstrak phaleria  serta suplementasi chondroitin  glukosamin  vitamin c  kalsium  dan vitamin d yang dapat membantu meredakan pegal linu dan nyeri sendi dan menjaga kesehatan tulang dan sendi  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 30 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
halofit   vitamin d strength 60 days,vitamin   suplemen, layanan rekomendasi suplemen kesehatan untuk mendukung kesehatan secara menyeluruh  khususnya kesehatan tulang dan sendi  , paket suplemen ini mengandung kalsium dan vitamin d untuk mendukung kesehatan tulang dan sendi serta membantu meningkatkan sistem imun tubuh  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 60 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
halofit   vitamin c booster 10 days,vitamin   suplemen, layanan rekomendasi paket suplemen kesehatan untuk membantu menjaga kondisi tubuh  meningkatkan kekebalan tubuh dan membantu memenuhi kebutuhan harian vitamin c tubuh  , paket suplemen ini mengandung vitamin c yang bermanfaat untuk membantu meningkatkan daya tahan tubuh dan kesehatan serta berperan sebagai antioksidan untuk menangkal radikal bebas  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 10 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
halofit   sleep   relax 30 days,vitamin   suplemen, layanan rekomendasi suplemen kesehatan untuk memperbaiki kualitas tidur dan memelihara daya tahan tubuh  , paket suplemen ini mengandung kombinasi suplemen yang mengandung hops flos extract  passion flower flos extract  hawthorn flos extract  dan vitamin c  paket kombinasi bertujuan untuk memperbaiki kualitas tidur dan memelihara daya tahan tubuh  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 30 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
halofit   multivitamin 10 days,vitamin   suplemen, layanan rekomendasi suplemen kesehatan untuk meningkatkan imunitas dan memenuhi kebutuhan suplementasi harian  , paket suplemen ini mengandung vitamin c dan d untuk membantu memenuhi kebutuhan suplementasi harian dan meningkatkan sistem imun tubuh  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 10 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
halofit   immune booster 10 days,vitamin   suplemen, layanan rekomendasi paket suplemen kesehatan untuk membantu menjaga kondisi kesehatan dan meningkatkan kekebalan tubuh  , paket kombinasi suplemen vitamin b  c  d  dan e yang berperan penting untuk membantu meningkatkan sistem imun  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 10 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
oligocare 30 tablet,vitamin   suplemen, oligocare 30 tablet merupakan suplemen penunjang untuk memnuhi kebutuhan mikronutrien untuk mendukung kesehatan tubuh pria  oligocare tablet mengandung vitamin c yang berguna untuk melindungi sperma dari kerusakan karena interaksi obat obatan  , membantu memenuhi kebutuhan mikronutrisi untuk menunjang kesehatan pria , 1 tablet 2 kali sehari , sebaiknya diberikan bersama makanan 
neo hormoviton 5 kapsul,vitamin   suplemen, neo hormoviton kapsul digunakan sebagai suplemen kesehatan untuk stamina pria  , suplemen kesehatan untuk stamina pria , memelihara kesehatan 1 kapsul  hari  memulihkan stamina 3 kali sehari 1 kapsul , sesudah makan 
halofit   immune booster plus package 10 days,vitamin   suplemen, layanan rekomendasi suplemen kesehatan untuk membantu meningkatkan imunitas dan energi untuk beraktivitas secara maksimal  , immune booster plus adalah paket kombinasi suplemen yang mengandung echinacea  elderberry  zinc  vitamin c serta vitamin d  echinacea dan vitamin c bermanfaat membantu meningkatkan daya tahan tubuh dan kesehatan serta berperan sebagai antioksidan untuk menangkal radikal bebas   vitamin d bermanfaat untuk membantu kinerja kelompok sel darah putih dalam menjaga daya tahan tubuh  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 10 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
halofit   siap jaga imun extra 30 days,vitamin   suplemen, layanan rekomendasi suplemen kesehatan untuk meningkatkan imunitas dan menjaga kekebalan tubuh serta membantu mengecek kadar oksigen dalam darah  , paket suplemen ini mengandung kombinasi suplemen yang mengandung echinacea  elderberry  zinc  vitamin c serta vitamin d  echinacea dan vitamin c bermanfaat membantu meningkatkan daya tahan tubuh dan kesehatan serta berperan sebagai antioksidan untuk menangkal radikal bebas   vitamin d bermanfaat untuk membantu kinerja kelompok sel darah putih dalam menjaga daya tahan tubuh  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 30 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
halofit   healthy   glowing skin 30 days,vitamin   suplemen, rekomendasi paket vitamin   suplemen untuk menjaga kondisi kesehatan serta membantu mencerahkan kulit  , paket vitamin dan suplemen ini mengandung kombinasi vitamin e yang berfungsi sebagai antioksidan yang dapat menangkal radikal bebas  serta formula coenzym q10 untuk menjaga kesehatan serta fungsi otot jantung  , sesuai petunjuk dalam kemasan  ," produk dikemas dalam kemasan primer untuk konsumsi selama 30 hari 
diminum sesuai dengan petunjuk cara penggunaan produk dalam kemasan  "
seloxy aa 6 kaplet,vitamin   suplemen, seloxy aa 6 kaplet merupakan suplemen untuk memelihara kesehatan kulit , memelihara kesehatan kulit , dewasa   1 x sehari 1 kaplet salut selaput , sesudah makan 
natur e 300 iu 16 kapsul,vitamin   suplemen, natur e 300 iu 16 kapsul merupakan suplemen yang mengandung vitamin e  suplemen ini digunakan untuk membantu memenuhi kebutuhan vitamin e  , membantu memelihara kesehatan kulit , 1 kali per hari , sesudah makan 
ever e 250 iu 6 kapsul,vitamin   suplemen, ever e adalah suplemen kesehatan dengan kandungan 250 iu vitamin e yang membantu memenuhi kebutuhan vitamin e harian , memelihara kesehatan kulit , 1 kali sehari 1 kapsul , setelah makan 
blackmores natural e 250 iu 50 kapsul,vitamin   suplemen, blackmores natural e 250 iu merupakan suplementasi vitamin e , suplementasi vitamin e  , dewasa  1 kapsul sehari setelah makan  atau sesuai petunjuk dokter  , dikonsumsi setelah makan 
erha nutraceuticals zinccore 30 kapsul,vitamin   suplemen, erha zincore mengandung zinc yang efektif membantu penyembuhan luka pada kulit seperti luka bakar  iritasi kulit dan lain sebagainya  efektivitasnya diperkuat dengan adanya kombinasi zinc dengan copper  l carnosine  dan niacinamide yang mampu membantu pembentukan kolagen pada rambut  mengurangi kerontokan rambut  melindungi tubuh dari efek buruk radikal bebas  antioksidan   membantu memperbaiki tekstur kulit serta mengontrol dan mengurangi inflamasi pada jerawat  , erha nutraceuticals zincore merupakan suplemen untuk membantu penyembuhan luka pada kulit  suplemen ini dapat membantu pembentukan kolagen di rambut  mengurangi keronokan rambut  melindungi tubuh dari efek buruk radikal bebas  antioksidan   membantu meningkatkan tekstur dan kontrol kulit  serta mengurangi peradangan pada jerawat   , diminum 1 2 kali sehari 1 kapsul , suplemen ini dikonsumsi setelah makan 
natur e white 16 kapsul,vitamin   suplemen, natur e white mengandung vitamin e 20 ui  l glutathione 50 mg  dan olive fruit extract 50 mg  produk ini bermanfaat untuk mencegah kerusakan sel akibat radikal bebas  serta melembapkan  dan mencerahkan kulit  , membantu memelihara kesehatan kulit  , 2 kapsul lunak sehari  , sesudah makan  
nourish skin 15 tablet,vitamin   suplemen, nourish skin 15 tablet adalah produk suplemen kesehatan untuk nutrisi kulit yang mengandung 3 kombinasi bahan alami yang efektif untuk mengatasi masalah kulit seperti jerawat  flek hitam  dan kerutan  , menjaga dan memelihara kesehatan kulit , dosis pemeliharaan 1 tablet perhari , sesudah makan 
nourish skin ultimate 15 tablet,vitamin   suplemen,   ," memudarkan flek flek hitam
 menghilangkan kerut dan keriput
 melembabkan kulit kering
 mengencangkan kulit
 mencerahkan kulit kusam
 menghaluskan kulit kering dan kasar
 mencegah penuaan kulit

 "," dosis awal  2 bulan pertama dikonsumsi 2 x 1 tablet  pagi dan malam  
dosis pemeliharaan  1 x 1 tablet sesudah makan malam ", sesudah makan 
acnacare softgel 30 kapsul,vitamin   suplemen, acnacare softgel kapsul merupakan suplemen yang mengandung vitamin c  e ekstrak salina  mineral zinc dan chromium  suplemen ini digunakan untuk membantu memelihara kesehatan kulit  khususnya kulit dengan kondisi berjerawat  , mengurangi jumlah jerawat  mengurangi peradangan  detoksifikasi zat racun dan komedo  mengontrol produksi minyak kulit  mempercepat penyembuhan luka akibat jerawat  mempercepat regenerasi sel kulit dan mencegah jerawat datang kembali  , 1 kali sehari setelah makan malam untuk kasus jerawat ringan  2 3 kapsul per hari sesudah makan  untuk kasus jerawat sedang berat  , sesudah makan 
